data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8602277,356,IND101611,101611,"12 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union",6,,,0,60,"South Asia",India,"Uttar Pradesh","Gautam Buddha Nagar","Gautam Buddha Nagar",Noida,28.5363,77.3807,1,"Times of India",National,"On 12 October 2021, BKU farmers staged a protest, outside the Noida Authority Office, in Noida (Gautam Buddha Nagar district, UP), demanding better compensation for their land. [size=no report]",0,1634665504,IND
8601701,356,IND101326,101326,"11 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress; IYC: Indian Youth Congress",6,,,0,60,"South Asia",India,Chandigarh,Chandigarh,Chandigarh,Chandigarh,30.7362,76.7884,1,"Chandigarh Tribune; Times of India",Subnational-National,"On 11 October 2021, INC and IYC members staged a protest, in Chandigarh, against the BJP perpetrated violence in Lakhimpur Kheri against the farmers' protest over the farm laws. [size=no report]",0,1634665503,IND
8601705,356,IND101365,101365,"11 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress",6,,,0,60,"South Asia",India,Delhi,"New Delhi",,"Delhi - New Delhi",28.6321,77.2244,1,"Asian News International; Hindustan Times",National,"On 11 October 2021, INC members staged a protest, at Jantar Mantar, in Delhi - New Delhi, against the BJP perpetrated violence in Lakhimpur Kheri against the farmers' protest over the farm laws. [size=no report]",0,1634665503,IND
8601718,356,IND101482,101482,"11 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress; NCP: Nationalist Congress Party; Shiv Sena",6,,,0,60,"South Asia",India,Maharashtra,"Mumbai Suburban","Mumbai Suburban",Kandivali,19.2039,72.8428,1,"Times of India; Free Press Journal (India)",National,"On 11 October 2021, NCP members staged a protest in Kandivali (Mumbai Suburban, Maharashtra), in protest against the recent killings of farmers in Lakhimpur Kheri, UP. This protest is a part of a state-wide 'bandh' (strike), called by the Congress, NCP and Shiv Sena. [size=no report]",0,1634665503,IND
8601719,356,IND101483,101483,"11 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress; NCP: Nationalist Congress Party; Shiv Sena",6,,,0,60,"South Asia",India,Maharashtra,"Mumbai Suburban","Mumbai Suburban","Kandivali East",19.2117,72.8668,1,"Free Press Journal (India); Times of India",National,"On 11 October 2021, NCP members staged a protest in Kandivali East (Mumbai Suburban, Maharashtra), in protest against the recent killings of farmers in Lakhimpur Kheri, UP. This protest is a part of a state-wide 'bandh' (strike), called by the Congress, NCP and Shiv Sena. [size=no report]",0,1634665503,IND
8601720,356,IND101485,101485,"11 October 2021",2021,1,Riots,"Violent demonstration","Rioters (India)","INC: Indian National Congress; NCP: Nationalist Congress Party; Shiv Sena; Sikh Group (India)",5,,,0,50,"South Asia",India,Maharashtra,"Mumbai Suburban","Mumbai Suburban",Mumbai,19.0728,72.8826,1,"Free Press Journal (India); United News of India; Times of India",National,"On 11 October 2021, Congress, NCP, Shiv Sena members, supported by Sikh groups staged demonstrations across Mumbai city (Mumbai Suburban, Maharashtra), against the recent killings of farmers in Lakhimpur Kheri, UP. Demonstrators also vandalised buses across the city, including in Dharavi, Shivaji Nagar, Charkop, Oshiwara, Deonar areas and near Inorbit Mall. The demonstrations are a part of a state-wide 'bandh' (strike), called by the Congress, NCP and Shiv Sena. [size=no report]",0,1634665503,IND
8601724,356,IND101526,101526,"11 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union",6,,,0,60,"South Asia",India,Punjab,Jalandhar,Jalandhar-I,Jalandhar,31.3255,75.5791,1,"Hindustan Times; Chandigarh Tribune",Subnational-National,"On 11 October 2021, BKU farmers staged a protest in Jalandhar (Jalandhar-I, Jalandhar district, Punjab), against inadequate power supply. [size=no report]",0,1634665503,IND
8601726,356,IND101597,101597,"11 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress",6,,,0,60,"South Asia",India,Telangana,Hyderabad,Asifnagar,Hyderabad,17.384,78.4563,1,"The Hindu; Asian News International; Hans India",Subnational-National,"On 11 October 2021, members of the INC held a protest in Hyderabad city (Hyderabad, TS) demanding action against those involved in the violence in Lakhimpur Kheri district of Uttar Pradesh which led to the death of farmers. [size=no report]",0,1634665503,IND
8601729,356,IND101616,101616,"11 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress",6,,,0,60,"South Asia",India,"Uttar Pradesh",Lucknow,Lucknow,Lucknow,26.8392,80.9231,1,"Asian News International; Hindustan Times",National,"On 11 October 2021, INC members staged a protest, in Lucknow (Lucknow district, UP), against the BJP perpetrated violence in Lakhimpur Kheri against the farmers' protest over the farm laws. [size=no report]",0,1634665503,IND
8601753,356,IND101494,101494,"11 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress; NCP: Nationalist Congress Party; Shiv Sena",6,,,0,60,"South Asia",India,Maharashtra,Thane,Vasai,Vasai,19.387,72.8381,1,"Afternoon Voice (India)",National,"On 11 October 2021, locals and party members staged a demonstration in Vasai (Thane, Maharashtra), against the recent killings of farmers in Lakhimpur Kheri, UP. This is a part of a state-wide 'bandh' (strike), called by the Congress, NCP and Shiv Sena. [size=no report]",0,1634665503,IND
8601754,356,IND101491,101491,"11 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress; NCP: Nationalist Congress Party; Shiv Sena",6,,,0,60,"South Asia",India,Maharashtra,Thane,Kalyan,Kalyan,19.2437,73.1355,1,"Afternoon Voice (India)",National,"On 11 October 2021, locals and party members staged a demonstration in Kalyan (Thane, Maharashtra), against the recent killings of farmers in Lakhimpur Kheri, UP. This is a part of a state-wide 'bandh' (strike), called by the Congress, NCP and Shiv Sena. [size=no report]",0,1634665503,IND
8601755,356,IND101492,101492,"11 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress; NCP: Nationalist Congress Party; Shiv Sena",6,,,0,60,"South Asia",India,Maharashtra,Thane,Thane,"Navi Mumbai",19.0368,73.0158,1,"Afternoon Voice (India)",National,"On 11 October 2021, locals and party members staged a demonstration in Navi Mumbai (Thane, Maharashtra), against the recent killings of farmers in Lakhimpur Kheri, UP. This is a part of a state-wide 'bandh' (strike), called by the Congress, NCP and Shiv Sena. [size=no report]",0,1634665503,IND
8601804,356,IND101532,101532,"11 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress",6,,,0,60,"South Asia",India,Punjab,Ludhiana,"Ludhiana East",Ludhiana,30.912,75.8537,1,"Chandigarh Tribune",Subnational,"On 11 October 2021, INC members staged a protest, in Ludhiana (Ludhiana East, Ludhiana district, Punjab), against the BJP perpetrated violence in Lakhimpur Kheri against the farmers' protest over the farm laws. [size=no report]",0,1634665503,IND
8601900,356,IND101493,101493,"11 October 2021",2021,1,Riots,"Violent demonstration","Rioters (India)","INC: Indian National Congress; NCP: Nationalist Congress Party; Shiv Sena",5,"Civilians (India)","Labour Group (India)",7,57,"South Asia",India,Maharashtra,Thane,Thane,Thane,19.197,72.9635,1,"Free Press Journal (India)",National,"On 11 October 2021, Shiv Sena members attacked a rickshaw driver in Thane city (Maharashtra), while they were trying to enforce a 'bandh' (strike), which was called by the Congress, NCP and Shiv Sena against the recent killings of farmers in Lakhimpur Kheri, UP. [size=no report]",0,1634665503,IND
8601902,356,IND101487,101487,"11 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress; NCP: Nationalist Congress Party; Shiv Sena",6,,,0,60,"South Asia",India,Maharashtra,"Mumbai Suburban","Mumbai Suburban",Vikhroli,19.1149,72.9267,1,"Free Press Journal (India)",National,"On 11 October 2021, members of political parties staged a demonstration at a railway station in Vikhroli (Mumbai Suburban, Maharashtra), against the recent killings of farmers in Lakhimpur Kheri, UP. This is a part of a state-wide 'bandh' (strike), called by the Congress, NCP and Shiv Sena. [size=no report]",0,1634665503,IND
8601904,356,IND101490,101490,"11 October 2021",2021,1,Riots,"Violent demonstration","Rioters (India)","INC: Indian National Congress; NCP: Nationalist Congress Party; Shiv Sena",5,"Rioters (India)","Labour Group (India)",5,55,"South Asia",India,Maharashtra,Thane,Kalyan,Dombivli,19.2167,73.0833,1,"Free Press Journal (India)",National,"On 11 October 2021, Shiv Sena members clashed with rickshaw drivers in Dombivli (Thane, Maharashtra), while they were trying to enforce a 'bandh' (strike), which was called by the Congress, NCP and Shiv Sena against the recent killings of farmers in Lakhimpur Kheri, UP. [size=no report]",0,1634665503,IND
8601906,356,IND101484,101484,"11 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress; NCP: Nationalist Congress Party; Shiv Sena",6,,,0,60,"South Asia",India,Maharashtra,"Mumbai Suburban","Mumbai Suburban",Mulund,19.1756,72.9482,1,"Free Press Journal (India)",National,"On 11 October 2021, members of political parties staged a demonstration at a railway station in Mulund (Mumbai Suburban, Maharashtra), against the recent killings of farmers in Lakhimpur Kheri, UP. This is a part of a state-wide 'bandh' (strike), called by the Congress, NCP and Shiv Sena. [size=no report]",0,1634665503,IND
8601921,356,IND101603,101603,"11 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","CPI: Communist Party of India",6,,,0,60,"South Asia",India,Telangana,"Warangal Urban",Hanamkonda,Hanamkonda,18.0101,79.5694,1,"Hans India",Subnational,"On 11 October 2021, members of the CPI held a protest in Hanamkonda town (Warangal Urban, TS) demanding action against those involved in the violence in Lakhimpur Kheri district of Uttar Pradesh which led to the death of farmers. [size=no report]",0,1634665503,IND
8601924,356,IND101303,101303,"11 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,"Andhra Pradesh",Kurnool,Kurnool,Kurnool,15.8276,78.0338,1,"Hans India",Subnational,"On 11 October 2021, farmers held a protest in Kurnool city (Kurnool, AP) demanding action against cotton seed manufacturers who allegedly sold them spurious seeds. [size=no report]",0,1634665503,IND
8601926,356,IND101602,101602,"11 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","CPI: Communist Party of India",6,,,0,60,"South Asia",India,Telangana,Khammam,Khammam,Khammam,17.2476,80.1436,1,"Hans India",Subnational,"On 11 October 2021, members of the CPI held a protest in Khammam city (Khammam, TS) demanding action against those involved in the violence in Lakhimpur Kheri district of Uttar Pradesh which led to the death of farmers. [size=no report]",0,1634665503,IND
8601929,356,IND101479,101479,"11 October 2021",2021,1,Riots,"Violent demonstration","Rioters (India)","INC: Indian National Congress; NCP: Nationalist Congress Party; Shiv Sena",5,"Rioters (India)","BJP: Bharatiya Janata Party",5,55,"South Asia",India,Maharashtra,Jalgaon,Jalgaon,Jalgaon,21.0029,75.566,1,"Hindustan Times",National,"On 11 October 2021, BJP members engaged in a clash with Congress, NCP and Shiv Sena members in Jalgaon town (Maharashtra), during a demonstration against the recent killings of farmers in Lakhimpur Kheri, UP. during the state-wide 'bandh' (strike), called by the Congress, NCP and Shiv Sena. [size=huge]",0,1634665503,IND
8601932,356,IND101540,101540,"11 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union",6,,,0,60,"South Asia",India,Punjab,Sangrur,Sangrur,Gharachon,30.2151,75.9613,1,"Hindustan Times",National,"On 11 October 2021, BKU farmers staged a protest in Gharachon (Sangrur district, Punjab), against inadequate power supply. [size=no report]",0,1634665503,IND
8601934,356,IND101541,101541,"11 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union",6,,,0,60,"South Asia",India,Punjab,Sangrur,Sangrur,Nagra,30.1734,75.9559,2,"Hindustan Times",National,"On 11 October 2021, BKU farmers staged a protest and blocked the Sunam-Patiala road (with their bodies) near Nagra village (Sangrur district, Punjab), against inadequate power supply. [size=no report]",0,1634665503,IND
8601937,356,IND101481,101481,"11 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress; NCP: Nationalist Congress Party; Shiv Sena; Former Government of India (2014-)",6,,,0,60,"South Asia",India,Maharashtra,"Mumbai City","Mumbai City","Mumbai - Worli",19.0166,72.8166,1,"Hindustan Times",National,"On 11 October 2021, Shiv Sena members led by a former Mayor, staged a demonstration in Mumbai - Worli (Mumbai City, Maharashtra), against the recent killings of farmers in Lakhimpur Kheri, UP. This is a part of a state-wide 'bandh' (strike), called by the Congress, NCP and Shiv Sena. [size=no report]",0,1634665503,IND
8601940,356,IND101512,101512,"11 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress",6,,,0,60,"South Asia",India,Punjab,Amritsar,Amritsar-II,Amritsar,31.6344,74.8728,1,"Hindustan Times",National,"On 11 October 2021, INC members staged a protest, in Amritsar city (Amritsar-II, Amritsar district, Punjab), against the BJP perpetrated violence in Lakhimpur Kheri against the farmers' protest over the farm laws. [size=no report]",0,1634665503,IND
8601981,356,IND101374,101374,"11 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress; Government of India (2014-)",6,,,0,60,"South Asia",India,Gujarat,Ahmadabad,"Ahmadabad City",Ahmedabad,23.0257,72.5872,1,"Indian Express",National,"On 11 October 2021, Congress members, including legislators, staged a 'maun vrat' (silent protest) demonstration, in Ahmedabad city (Ahmadabad, Gujarat), demanding the Minister of State for Home's (BJP) resignation, who's son was allegedly involved the recent killings of farmers in Lakhimpur Kheri, UP. [size=no report]",0,1634665503,IND
8601985,356,IND101371,101371,"11 October 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress",6,,,0,60,"South Asia",India,Goa,"North Goa",Tiswadi,Panaji,15.4957,73.8262,1,"Indo-Asian News Service",Regional,"On 11 October 2021, members of the INC held a protest in Panaji city (Noth Goa, GA) demanding action against those involved in the violence in Lakhimpur Kheri district of Uttar Pradesh which led to the death of farmers. [size=no report]",0,1634665503,IND
